player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
4978771,citizenbird,,1,5,0.6,0.6,3.0,0.10935286935286935,0,,,0.0,0.0,1.5,1,1757970000,22.0,22,1,GA,1.0,GA,True,1.0
24727,What.,GA,1,5,0.6,0.6,1.0,0.3002222222222222,0,,,0.0,0.0,1.5,1,1753132800,25.0,25,1,GA,1.0,GA,False,1.0
353071,Ohan,GA,1,5,0.6,0.6,5.0,0.16885964912280702,0,,,0.0,0.3333333333333333,1.5,1,1759784400,30.0,30,1,GA,1.0,GA,False,1.0
4766162,dash1000,,1,5,0.6,0.6,1.0,0.2621755056537665,0,,,0.0,0.0,1.5,1,1759179600,24.0,24,1,GA,1.0,GA,True,1.0
1885346,CoolCactuS,,1,5,0.6,0.5999999999999999,-7.0,0.050579879058139925,0,,,0.0,0.0,1.5,1,1755446400,57.0,57,1,GA,1.0,GA,True,1.0
2366887,FreeDubs,GA,1,5,0.6,0.5999999999999999,4.0,0.052988409440022345,0,,,0.0,0.0,1.5,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
1646132,Tobe,GA,1,5,0.6,0.5999999999999999,-1.0,0.28728116710875334,0,,,0.0,0.0,1.5,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
905410,Primary Trout~,GA,1,5,0.6,0.5999999999999999,3.0,0.0402454855086434,0,,,0.0,0.0,1.5,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
2462362,makiGOAT,GA,1,5,0.6,0.5999999999999999,-2.0,0.19052631578947368,0,,,0.0,0.0,1.5,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
158130,69TacoTuesday69,GA,4,16,0.625,0.5950290425917611,-2.0,0.23898473530826472,0,,,0.0,0.625,5.6,4,1759784400,23.75,32,4,GA,1.0,GA,False,1.0
2282949,Krishna,,8,38,0.5789473684210527,0.5912056600849853,0.5,0.17801490253037078,0,,,0.0,0.2,11.8,7,1760205600,29.25,57,8,GA,1.0,GA,True,1.0
2823413,Errant,GA,2,10,0.6,0.5876969804247616,2.0,0.13501420992800303,0,,,0.0,0.2,3.0,2,1756422000,26.0,39,2,GA,1.0,GA,False,1.0
1198327,PitchingAce33,GA,7,34,0.5882352941176471,0.575662887215645,1.5714285714285714,0.2218248847628643,0,,,0.0,0.4117647058823529,10.4,4,1760221800,19.714285714285715,35,7,GA,1.0,GA,False,1.0
4240164,Rain~,GA,3,9,0.5555555555555556,0.5717588856966813,2.0,0.11762912839618389,0,,,0.0,0.0,3.9,2,1755446400,22.666666666666668,57,3,GA,1.0,GA,False,1.0
69973,natebug01,GA,6,20,0.6,0.5651751497720029,-3.75,0.3105702917771883,0,,,0.0,0.2,8.0,5,1759179600,20.833333333333332,37,6,GA,1.0,GA,False,1.0
278724,Taza,GA,5,19,0.5789473684210527,0.5650150750560693,-5.25,0.2881771737034895,0,,,0.0,0.375,6.9,5,1756155600,31.4,39,5,GA,1.0,GA,False,1.0
4300029,Omar,GA,11,47,0.5957446808510638,0.5647103863649999,3.090909090909091,0.16605589848162802,0,,,0.0,0.3181818181818182,15.7,6,1759680000,21.545454545454547,57,11,GA,1.0,GA,False,1.0
3548468,promamamia,GA,4,14,0.5714285714285714,0.5645239567846043,3.3333333333333335,0.22663948155019584,0,,,0.0,0.16666666666666666,5.4,3,1760205600,19.5,35,4,GA,1.0,GA,False,1.0
4301990,Restof87,GA,7,32,0.5625,0.5604463982916134,2.5714285714285716,0.17516249897875116,0,,,0.0,0.29411764705882354,10.2,7,1760205600,31.142857142857142,57,7,GA,1.0,GA,False,1.0
147458,tomguy,GA,11,45,0.5555555555555556,0.5548913705708013,0.6,0.265962389099644,0,,,0.0,0.10526315789473684,15.5,11,1760050800,17.90909090909091,37,11,GA,1.0,GA,False,1.0
36706,Erran,GA,7,23,0.5652173913043478,0.554442632675158,-2.1666666666666665,0.19511740036036712,1,0.0,0.0,0.043478260869565216,0.2,9.3,6,1759179600,22.428571428571427,37,7,GA,1.0,GA,False,1.0
19690,GAwes,GA,5,21,0.5238095238095238,0.5463564623838734,-2.2,0.13159267394007057,0,,,0.0,0.16666666666666666,7.1,5,1759179600,27.4,37,5,GA,1.0,GA,False,1.0
3207366,diremaykr,GA,13,52,0.5384615384615384,0.5443607533984478,1.4166666666666667,0.13665748102949118,0,,,0.0,0.2222222222222222,18.2,13,1760389200,27.23076923076923,39,13,GA,1.0,GA,False,1.0
1821403,mike,GA,3,10,0.6,0.5359156267263375,4.666666666666667,0.3141025641025641,0,,,0.0,0.6666666666666666,4.0,3,1759087800,22.333333333333332,57,3,GA,1.0,GA,False,1.0
3126775,Bori,GA,3,13,0.5384615384615384,0.5357398131121018,0.3333333333333333,0.18685505670799787,0,,,0.0,0.0,4.3,3,1757970000,26.0,31,3,GA,1.0,GA,False,1.0
1288306,Copper,GA,8,34,0.5294117647058824,0.5353551281793363,-1.5,0.16376977435641057,0,,,0.0,0.2,11.4,7,1760205600,27.75,57,8,GA,1.0,GA,False,1.0
16360,Erika Bonchiko,GA,3,13,0.5384615384615384,0.5282008515376673,-1.6666666666666667,0.3634948384948385,0,,,0.0,0.0,4.3,3,1756760400,19.333333333333332,25,3,GA,1.0,GA,False,1.0
176325,citizendog,GA,13,52,0.5576923076923077,0.5225856821518444,0.46153846153846156,0.20159916783777232,0,,,0.0,0.17391304347826086,18.2,10,1760389200,21.846153846153847,39,13,GA,1.0,GA,False,1.0
1944044,Savant,GA,10,40,0.5,0.5153247406144177,0.7,0.21782077825556087,0,,,0.0,0.3157894736842105,14.0,8,1760205600,25.5,57,10,GA,1.0,GA,False,1.0
50855,hardberry,GA,2,8,0.5,0.5152257727550708,6.0,0.09249419059201668,0,,,0.0,0.3333333333333333,2.8,2,1759179600,31.5,39,2,GA,1.0,GA,False,1.0
3054829,bune,GA,5,16,0.5,0.5110096529494328,1.5,0.13339560139270892,0,,,0.0,0.0,6.6,5,1756760400,28.2,37,5,GA,1.0,GA,False,1.0
3623490,Harry,,4,14,0.5714285714285714,0.5104162917930799,4.75,0.413220276962513,0,,,0.0,0.5,5.4,2,1760205600,18.5,35,4,GA,1.0,GA,True,1.0
1052642,GOOMBA!,GA,3,12,0.5,0.5050229156566524,7.0,0.19802513065256694,0,,,0.0,0.4444444444444444,4.2,1,1755446400,27.333333333333332,57,3,GA,1.0,GA,False,1.0
147384,Ronan,GA,7,27,0.48148148148148145,0.5048426406779906,1.1428571428571428,0.18881655619542803,0,,,0.0,0.15384615384615385,9.7,6,1759784400,23.571428571428573,37,7,GA,1.0,GA,False,1.0
2267772,DeDeDeadly,,5,20,0.5,0.5030265554597081,1.0,0.19458514166160343,0,,,0.0,0.2727272727272727,7.0,3,1758470400,21.0,30,5,GA,1.0,GA,True,1.0
4910014,polynesian tomguy,,1,4,0.5,0.5,1.0,0.12963516746411483,0,,,0.0,0.0,1.4,1,1754341200,31.0,31,1,GA,1.0,GA,True,1.0
4898364,BRON FOR ALL,,1,4,0.5,0.5,-1.0,0.09135584058184677,0,,,0.0,0.0,1.4,1,1753736400,23.0,23,1,GA,1.0,GA,True,1.0
2585804,ToxiC,GA,1,4,0.5,0.5,-2.0,0.16471571906354515,0,,,0.0,0.0,1.4,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
989587,StreetDzine,,2,4,0.5,0.5,-3.0,0.07187120725351609,0,,,0.0,0.0,2.4,2,1757865600,16.0,30,2,GA,1.0,GA,True,1.0
2057044,Kazvto,GA,1,4,0.5,0.5,3.0,0.07366151866151867,0,,,0.0,0.0,1.4,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
4332389,Shad,,5,19,0.5263157894736842,0.4978322668651726,2.0,0.20254092629438888,0,,,0.0,0.125,6.9,3,1759075200,24.8,57,5,GA,1.0,GA,True,1.0
4726806,Newt Man,,9,32,0.53125,0.4950852679408407,3.3333333333333335,0.2417759346631629,0,,,0.0,0.2222222222222222,12.2,5,1759784400,20.22222222222222,37,9,GA,1.0,GA,True,1.0
2016149,Whaley,GA,3,12,0.5,0.49274812570687504,1.0,0.2586428982810562,0,,,0.0,0.3333333333333333,4.2,3,1755446400,24.0,57,3,GA,1.0,GA,False,1.0
